"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"211480_s_at",0.0335543995723988,2.35191262432231,0.443542720187744,0.658171556649378,0.798507297292964,-7.10102074841923
"1560713_a_at",0.0164193157652721,2.33371140845455,0.443499170717352,0.658202960492473,0.798527678011093,-7.10104008606486
"209657_s_at",0.0777444183173106,5.11726344480165,0.443472602237224,0.658222119518602,0.79853320281973,-7.10105188256594
"220237_at",-0.0301710251182108,3.0059449838843,-0.443439521527655,0.658245974952364,0.798544424782456,-7.1010665695359
"233954_at",0.0218493084547511,2.3635053752562,0.443394569620579,0.658278391606441,0.798553050564797,-7.10108652525697
"202243_s_at",0.0987905181216071,9.89926306472727,0.443389155282945,0.658282296150086,0.798553050564797,-7.10108892873443
"211461_at",-0.00882207749717168,2.32655131128926,-0.443358171063893,0.658304640567171,0.798557686768435,-7.10110268236978
"241847_at",-0.0139212104134598,2.33484277612397,-0.443343349873754,0.658315329048261,0.798557686768435,-7.10110926103323
"230797_s_at",0.00512764352884654,2.31721887280165,0.443258998914359,0.6583761611122,0.798613759790778,-7.10114669761616
"212420_at",0.0892114644683222,8.478653258,0.443229868326048,0.658397169986227,0.79862152565717,-7.10115962468381
"235671_at",0.022540351534504,2.37424770699174,0.443086978233916,0.658500225754024,0.798728290077398,-7.1012230217086
"209168_at",0.107363351647625,3.99686697321488,0.443067317997339,0.658514405703134,0.798728290077398,-7.10123174290578
"237171_at",-0.0289613382731893,2.41148680978512,-0.44298924890476,0.658570714277156,0.798771241831084,-7.10126637021583
"215915_at",0.0118348561826926,2.32298374979339,0.442977711036054,0.658579036314649,0.798771241831084,-7.10127148728677
"239525_at",-0.0617334056645915,3.32928689179339,-0.442955548445266,0.658595021875075,0.79877291084782,-7.10128131607341
"210027_s_at",0.10731688287726,9.80098272117355,0.442928454235804,0.658614564756287,0.798778894169384,-7.10129333129532
"238143_at",-0.010965303457013,2.33670953113223,-0.442852334174687,0.658669470936331,0.798827765481653,-7.1013270836444
"201936_s_at",-0.0799467205016953,7.35425936495868,-0.442750916623393,0.658742627350251,0.798898767836545,-7.1013720441542
"217320_at",0.0241851584875579,2.35706242030578,0.442612859424181,0.65884221867827,0.798986992638684,-7.10143323128622
"214904_at",0.00317112634502381,2.3184122922562,0.44260955697808,0.658844601062919,0.798986992638684,-7.10143469470175
"1555715_a_at",0.00925831951357203,2.41819197617355,0.442571968073062,0.658871717946375,0.798998655846288,-7.10145135073573
"209320_at",-0.0615122051204748,5.36876713328099,-0.442555711417145,0.658883445745616,0.798998655846288,-7.10145855379196
"226427_s_at",0.00831399772115438,2.31995755739669,0.442508644871726,0.658917400747465,0.799022109782373,-7.10147940671522
"222992_s_at",0.0934875527765833,11.2749016080413,0.442474715603108,0.658941878625599,0.799034070701382,-7.10149443777162
"214382_at",0.00350382239423075,2.31582319182645,0.442420768366982,0.65898079899641,0.799055989847482,-7.10151833465258
"230322_at",-0.0605452418348404,5.07101085286777,-0.442409146069285,0.658989184055104,0.799055989847482,-7.10152348257437
"232799_at",0.0281026961832582,2.36782419696694,0.442370964441281,0.659016730995548,0.799071670522079,-7.10154039360284
"216409_at",-0.0101314411838227,2.33033520449587,-0.442317990768211,0.659054950744475,0.79910029121935,-7.10156385376807
"204982_at",-0.0765418458054299,3.26692678912397,-0.442297249372388,0.659069915611084,0.799100714863086,-7.10157303863543
"212378_at",0.0936435406826943,6.70592028617355,0.442173391001377,0.659159282000962,0.799191345900933,-7.10162787763328
"1567270_at",0.0302994506159515,2.50577698747934,0.44214882717905,0.659177005895006,0.799195112588909,-7.10163875158617
"1563559_at",-0.0126497502047505,2.33894721207438,-0.442109722833508,0.659205221825265,0.799211599514299,-7.10165606111932
"220303_at",0.0179182083489819,2.35646094447107,0.442065387386786,0.65923721287597,0.799232662512609,-7.10167568435289
"234687_x_at",-0.0564902663648219,4.73039263609917,-0.441994372905303,0.659288455986298,0.799253916313464,-7.10170711185962
"242282_at",0.0732631801617654,4.59320215667769,0.441986735415161,0.659293967194581,0.799253916313464,-7.10171049153631
"1561334_at",-0.0341876965033929,2.42420711076033,-0.441980317154732,0.659298598621921,0.799253916313464,-7.10171333164491
"236459_at",-0.0318319162143643,2.37772539312397,-0.441933579759883,0.659332324802151,0.799277079920128,-7.10173401190905
"228796_at",0.0701887471057643,2.56333538917355,0.441849878858226,0.659392725977928,0.799332130458527,-7.10177104226041
"1556059_s_at",0.0551731040350671,3.04761103108264,0.441821699768221,0.659413061392343,0.799332130458527,-7.10178350747786
"206190_at",0.0316598292980772,2.34002339610744,0.441795441110702,0.659432011157831,0.799332130458527,-7.10179512246532
"205725_at",0.0241212091346159,2.33354392092562,0.441780452455597,0.659442827937185,0.799332130458527,-7.10180175208608
"218983_at",-0.103565262701923,6.78194920375207,-0.441769357122617,0.659450835090861,0.799332130458527,-7.10180665951006
"236819_at",0.0153948508003392,2.37188039176033,0.441704930226345,0.659497330741176,0.799370767009706,-7.10183515285582
"211389_x_at",0.00721394846832668,2.32319076116529,0.441603080010177,0.659570836798054,0.799441338483683,-7.10188018853475
"229482_at",-0.0157351406713793,2.34550951798347,-0.44158373715634,0.659584797055307,0.799441338483683,-7.10188874030281
"216955_at",0.0237650290299767,2.40381363759504,0.44146373780405,0.659671406493798,0.799500741116467,-7.10194178548717
"241615_x_at",-0.0300947964570129,2.41575175985124,-0.441455281865583,0.659677509734984,0.799500741116467,-7.10194552285551
"59625_at",0.115269886865948,6.63792889755372,0.441455051541899,0.659677675975988,0.799500741116467,-7.10194562465331
"1562909_at",-0.0409547790039579,2.42200915791736,-0.441401532520965,0.659716304925994,0.799514575254143,-7.10196927740293
"1554885_a_at",0.0276822197098392,2.38783700481818,0.441388990013356,0.659725357987925,0.799514575254143,-7.10197482015504
"235967_at",0.0566226403580332,3.02352984524793,0.4413749900629,0.659735463077739,0.799514575254143,-7.10198100679106
"1562945_at",-0.0140013685322398,2.34772067906612,-0.441358199029427,0.659747582839344,0.799514575254143,-7.10198842656023
"216886_at",0.015637116515272,2.33107137796694,0.441311862812761,0.659781028772034,0.79952375529361,-7.10200890055466
"239593_at",0.109512495876698,2.69733899914876,0.441307186133824,0.659784404482714,0.79952375529361,-7.10201096686023
"244218_at",-0.0383138799230731,2.4610754598843,-0.441227216138055,0.659842129344324,0.799575984527946,-7.10204629677158
"1562728_at",-0.0263095962635735,2.395243338,-0.441020803726525,0.659991133799917,0.799738818743168,-7.1021374581303
"239280_at",0.0335960178223984,2.39164942538017,0.440814716949256,0.660139916810886,0.799872358076916,-7.10222843325646
"202346_at",0.0950891916521455,7.4059258557438,0.440807381857273,0.660145212583736,0.799872358076916,-7.10223167048472
"217145_at",-0.0236984109796361,2.47564807977686,-0.440807361898741,0.660145226993375,0.799872358076916,-7.10223167929304
"233995_at",0.0475404992952493,2.67378974823967,0.440721597606826,0.660207148179282,0.799924611327672,-7.10226952603781
"231027_at",-0.0241506840531671,2.35227689002479,-0.440699171163218,0.660223340294718,0.799924611327672,-7.10227942134548
"1563720_at",-0.0371126490701346,2.37423450441322,-0.440668043371738,0.660245815136891,0.799924611327672,-7.10229315515121
"229251_s_at",0.0519921024219467,4.36558406393388,0.440666576241472,0.660246874439784,0.799924611327672,-7.10229380243578
"234449_at",0.00916156584672079,2.33125879317355,0.440598611433003,0.660295947401234,0.799966339253307,-7.10232378553868
"214023_x_at",-0.177260491074659,4.29116981532231,-0.440539075252371,0.660338935815062,0.80000069389959,-7.10235004651172
"217046_s_at",0.033634358165723,2.40052901171074,0.440475963275816,0.660384507390608,0.800038176454798,-7.10237788087986
"1568934_at",0.0753350515684437,2.65642036306612,0.440452680037701,0.660401319955005,0.800040817347777,-7.10238814851701
"221121_at",-0.0100080235328051,2.33609776112397,-0.44023941119388,0.660555327064144,0.800209658281791,-7.10248217242338
"1562142_at",0.0382335023529405,2.43087753390909,0.440213778306792,0.660573838234313,0.800214352937055,-7.10249347014729
"204576_s_at",-0.0995155016476224,5.94677757728926,-0.440124733947126,0.660638144575295,0.800262726193082,-7.10253271145408
"1568600_at",0.0320704224553188,2.52654654744628,0.440107075725925,0.660650897347534,0.800262726193082,-7.10254049238443
"1554249_a_at",0.0789830543495471,4.77399311041322,0.440097683671539,0.660657680332458,0.800262726193082,-7.10254463077876
"237004_at",0.0215719757980781,2.34437540633884,0.440039265283484,0.660699870995047,0.800296101879884,-7.10257036953104
"201964_at",-0.117430821683819,6.04173187457025,-0.440009843209086,0.660721120485275,0.800304110913676,-7.10258333141127
"1567014_s_at",-0.042702738174774,4.22978199666942,-0.43995356548109,0.660761766692382,0.800335613511431,-7.10260812212978
"1557475_at",-0.0242979407285056,2.35133146442149,-0.439855529960171,0.660832574601636,0.8003521949652,-7.10265129988892
"1563181_a_at",0.0122908191821298,2.45119890540496,0.439850604875982,0.660836131912918,0.8003521949652,-7.10265346878946
"1554321_a_at",0.0271338752895898,2.39979946487603,0.439819744158272,0.660858422303266,0.8003521949652,-7.10266705863085
"1561880_a_at",0.0486304771945729,2.38128093798347,0.439815447158626,0.660861526007654,0.8003521949652,-7.10266895078443
"203778_at",0.0851277805486443,5.90302735361983,0.439813849973386,0.660862679649198,0.8003521949652,-7.10266965408901
"210090_at",-0.0525023330667436,2.52217934524793,-0.439813009691225,0.660863286582513,0.8003521949652,-7.10267002409786
"239352_at",-0.0371305117358589,2.41710395549587,-0.439791467465184,0.660878846545652,0.800353311070138,-7.10267950973545
"231034_s_at",0.0201064297335982,2.35766327679339,0.439695077654443,0.660948470782865,0.800404105396107,-7.10272194716138
"235313_at",0.0602097557975125,2.40956889043802,0.439664011689579,0.660970910967238,0.800404105396107,-7.10273562256061
"240204_at",0.0462262565407245,2.44072860039669,0.439663092665769,0.660971574819457,0.800404105396107,-7.102736027105
"212584_at",0.0701807983427605,6.88108233235537,0.439652333914576,0.660979346369266,0.800404105396107,-7.10274076292881
"1562563_at",0.00521951881730809,2.31729783999174,0.439622510538649,0.661000889383773,0.800412465163399,-7.10275389008025
"241333_x_at",-0.0353311765791831,2.47599220385124,-0.439551208606385,0.661052395723549,0.800457106641531,-7.10278527096634
"1560275_at",0.0515931618410606,2.52901655056198,0.439523745682722,0.661072234534973,0.80046340131992,-7.10279735639446
"1554394_at",-0.012626039845022,2.34069028152066,-0.439490400166876,0.66109632316838,0.800474841528761,-7.10281202952445
"234752_x_at",0.0237303034632346,2.38772171329752,0.439468161214525,0.661112388673569,0.80047656680679,-7.10282181478231
"203747_at",0.0531530820989845,2.74835590605785,0.439321962272361,0.661218007289741,0.800585822250881,-7.10288613081031
"AFFX-r2-Ec-bioC-5_at",-0.139523530752264,10.1190998728926,-0.439302721615691,0.661231907840974,0.800585822250881,-7.10289459359656
"222093_s_at",0.039262461047505,5.33452890504132,0.439260903741359,0.661262119873905,0.80060367220913,-7.1029129854438
"217236_x_at",0.033955836108595,2.42136239880165,0.439241779543374,0.661275936661441,0.80060367220913,-7.10292139584281
"224008_s_at",0.0112685347341643,2.34084049199174,0.439197593501057,0.661307860494522,0.800624593621443,-7.10294082649039
"235905_at",-0.0922919893088219,4.69962430587603,-0.439154608234673,0.661338917381319,0.800635438035938,-7.1029597272315
"244206_at",-0.0251696619038451,2.36316486058678,-0.439136045802644,0.661352328934677,0.800635438035938,-7.10296788861437
"237244_at",0.0375390156917454,2.43862762563636,0.439108859158722,0.661371971770924,0.800635438035938,-7.10297984120172
"242747_at",0.0161596091029437,3.75842243744628,0.439104125395441,0.661375392023652,0.800635438035938,-7.10298192232174
"235111_at",-0.00431618553450219,2.31858445299174,-0.43905438117936,0.661411333795386,0.80066122028213,-7.10300379018398
"1561738_at",0.00738806967307726,2.31916171841322,0.438974336324421,0.661469170397344,0.800710354411399,-7.10303897320882
"236729_at",-0.0158014642234163,2.34864321232231,-0.438957670755426,0.661481212401537,0.800710354411399,-7.10304629761153
"1564909_at",0.0138041747381239,2.32776543234711,0.438886929580209,0.661532328686872,0.800754501338412,-7.10307738478515
"207224_s_at",-0.0821988032019187,2.57820476398347,-0.438816687424265,0.661583085970807,0.800798211765638,-7.10310824772352
"243207_at",0.0392979345073523,2.80974470321488,0.43869283014196,0.661672589612661,0.800888818867686,-7.10316265603423
"244650_at",-0.0808936466136876,4.06274231787603,-0.438524336225136,0.661794357121811,0.801018473293966,-7.10323664784802
"217355_at",0.0165338204321261,2.4019066295124,0.438451183003157,0.661847226453688,0.8010647312854,-7.10326876327053
"239138_at",0.0776886723167425,2.76889532441322,0.438298713056317,0.661957425094068,0.801161309309865,-7.10333568282512
"221461_at",0.0176687708704759,2.34156028880992,0.438283820504198,0.661968189179933,0.801161309309865,-7.10334221797086
"244008_at",0.0992643196877809,3.37282236519008,0.438255072925882,0.661988967645443,0.801161309309865,-7.1033548323495
"244790_at",-0.0265642956447985,2.42227648065289,-0.438221211832637,0.662013442447039,0.801161309309865,-7.10336968947016
"214497_s_at",-0.0323225859598435,2.40179082521488,-0.438221048471725,0.662013560525208,0.801161309309865,-7.10336976114473
"216812_at",0.00905271835294208,2.33093919147934,0.438204334596572,0.662025641451493,0.801161309309865,-7.1033770942123
"238846_at",0.135645540246041,3.73796866406612,0.438198868763549,0.662029592219839,0.801161309309865,-7.10337949223859
"244518_at",0.0397121925492105,2.43470726753719,0.438095736497012,0.662104139219665,0.801219471136679,-7.10342473389474
"237099_at",0.0348457550248877,2.3626034991405,0.438091831467481,0.662106961955143,0.801219471136679,-7.10342644672914
"1562067_at",0.014260636619909,2.36039087386777,0.438056600911847,0.662132428445653,0.801228037897558,-7.1034418989607
"219318_x_at",-0.0113281830401579,2.32801336145455,-0.438041492031299,0.662143350056941,0.801228037897558,-7.1034485253833
"211591_s_at",0.0150953704360863,2.34103493709091,0.438018818713222,0.662159739837029,0.801230137780006,-7.10345846897431
"217673_x_at",0.0572766758614272,9.94872914628926,0.437978651377514,0.662188775857167,0.80123617255943,-7.10347608346722
"210218_s_at",-0.119052687578051,6.13961320313223,-0.437951822010384,0.662208170460692,0.80123617255943,-7.10348784799333
"206688_s_at",-0.0692026876917415,7.69961455643802,-0.437924224776615,0.66222812038447,0.80123617255943,-7.1034999484751
"228522_at",0.00314805530769258,2.31551740854545,0.437903607276368,0.662243024846759,0.80123617255943,-7.10350898807665
"208929_x_at",-0.0746754944852857,13.7558124421488,-0.437890104184036,0.66225278635236,0.80123617255943,-7.10351490818494
"203441_s_at",-0.0278351083925306,2.70427882072727,-0.437883017405088,0.662257909471171,0.80123617255943,-7.10351801514107
"1554067_at",-0.09022125673925,5.58335367195868,-0.437870015386379,0.662267308830466,0.80123617255943,-7.10352371530169
"1554418_s_at",-0.0102482846679868,2.33068649921488,-0.437830909676842,0.66229557927401,0.801252645250514,-7.10354085845531
"1554305_at",-0.0139178874688901,2.35056202309091,-0.437644033798666,0.662430682999763,0.801398362459886,-7.10362275999484
"218835_at",0.0765291988800909,2.74520784790909,0.437516130187371,0.662523158566772,0.801482109610129,-7.10367879584251
"219434_at",0.0816356599751131,3.53513630038017,0.437500965822353,0.662534122897081,0.801482109610129,-7.10368543841946
"237353_at",-0.0363285881074651,2.40704381799174,-0.437469973296109,0.662556531731776,0.801482109610129,-7.10369901362785
"215118_s_at",-0.0846858610627819,2.73249113923967,-0.43746399668635,0.662560853094591,0.801482109610129,-7.1037016313656
"213243_at",0.115576185532805,7.14607069734711,0.437446916426817,0.662573202967869,0.801482109610129,-7.10370911227325
"237949_at",-0.0224905561685516,2.35818398480165,-0.437410994946644,0.66259917627961,0.801483983647221,-7.10372484441409
"241363_at",-0.0203762039864248,2.38269056976859,-0.437404226476584,0.662604070321684,0.801483983647221,-7.10372780858329
"207431_s_at",0.171455951684955,6.39519355185124,0.437344023327857,0.662647601737884,0.801518906796575,-7.1037541718086
"207819_s_at",-0.0684645429999984,2.44768530338017,-0.437206098531125,0.662747336115978,0.80160729036507,-7.10381455605137
"201767_s_at",-0.0678330988286229,7.08520220784298,-0.437201871795715,0.662750392593324,0.80160729036507,-7.1038164062398
"201039_s_at",-0.107498712595023,6.5874830602562,-0.43718214749566,0.662764655893059,0.80160729036507,-7.10382504001315
"207322_at",-0.0103260006527144,2.33201130471074,-0.437132137573374,0.662800820292068,0.80162331256916,-7.10384692874978
"237382_at",0.00534129764423152,2.31740250939669,0.437123279310945,0.662807226178582,0.80162331256916,-7.10385080564362
"215232_at",0.0609830203704749,3.08671577923967,0.437065534903193,0.662848984880873,0.801645659429542,-7.10387607605533
"230967_s_at",-0.0686824906821246,3.11852099191736,-0.437057179510989,0.662855027291269,0.801645659429542,-7.10387973231045
"1556891_at",-0.0272398006238674,2.3697544377438,-0.436983386772011,0.66290839331649,0.80169246636981,-7.1039120204184
"203869_at",0.0895093688552016,3.97156570893388,0.43695019770305,0.662932395818586,0.801700666942356,-7.10392654056645
"231124_x_at",-0.125490548634612,4.31498533289256,-0.436917134041861,0.662956307973592,0.801700666942356,-7.10394100475577
"1567440_at",0.0163094108461541,2.32682964801653,0.436913185949199,0.662959163318971,0.801700666942356,-7.10394273183459
"234323_at",0.00946265036991001,2.3270040558595,0.436877615277759,0.662984889015848,0.80171404447608,-7.10395829139431
"1557713_at",-0.0339428390933247,2.38067038289256,-0.436833419425879,0.663016853243305,0.801729784145878,-7.10397762207866
"208107_s_at",0.103031394187786,5.21789122628926,0.436819068994692,0.663027232189118,0.801729784145878,-7.10398389834928
"1557775_a_at",0.00835339387782952,2.32597743290909,0.436706910571349,0.66310835299743,0.801810142206127,-7.10403294461133
"242311_x_at",0.0459066785231887,2.65380953918182,0.436606263849179,0.663181151144535,0.801880433429772,-7.10407694618183
"239470_at",-0.0240166988868773,2.39217529618182,-0.436569348371984,0.663207853053273,0.801894985861866,-7.10409308266288
"221608_at",0.0028012978557701,2.31521936908264,0.436491613285638,0.663264082245869,0.801945238761452,-7.10412705775046
"214025_at",-0.0123174385328055,2.33195974438843,-0.436446886797657,0.663296435744089,0.801966622239846,-7.1041466032858
"238876_at",0.0234297959807699,2.33294964846281,0.436314556002432,0.663392162703013,0.802064625531539,-7.10420442032913
"205639_at",0.10125107693043,5.32489117413223,0.436287688006015,0.663411599460128,0.802070388972038,-7.1042161571713
"238728_at",0.0898760488529406,4.36632124202479,0.436265495515694,0.66342765405106,0.802072063179766,-7.10422585105224
"216019_x_at",0.0296056912386926,2.42314042554545,0.43620145164003,0.663473985836359,0.802110341085748,-7.10425382324163
"1560871_a_at",-0.00635760327036206,2.32044415277686,-0.436147798373587,0.663512801661262,0.802139531040319,-7.10427725401468
"214313_s_at",-0.0929665174920817,3.29648986964463,-0.435946281867218,0.663658598331342,0.802281683550441,-7.10436523208373
"243895_x_at",-0.0269038791968295,2.41532233289256,-0.435944711557595,0.663659734496924,0.802281683550441,-7.10436591749032
"238521_at",0.0726183708942316,2.4032937228595,0.435868127077283,0.663715146589956,0.802330930151139,-7.1043993419917
"216529_at",-0.0142002439027138,2.3464885346281,-0.43581465997244,0.66375383339328,0.802350884357539,-7.10442267368461
"237249_at",0.0210978186595008,2.38798498602479,0.435795858598497,0.663767437582063,0.802350884357539,-7.10443087745087
"1552964_at",0.00356435645192343,2.31587522109917,0.435745532910572,0.66380385250275,0.802350884357539,-7.1044528347579
"204693_at",0.0741871606668565,2.84738476797521,0.4357431624161,0.663805567777186,0.802350884357539,-7.10445386895216
"216415_at",-0.0152481451657236,2.34611814233884,-0.435740382075449,0.663807579615934,0.802350884357539,-7.1044550819461
"37793_r_at",0.00426121627715004,2.31688956358678,0.435723627946374,0.663819702860782,0.802350884357539,-7.10446239119537
"204205_at",0.163597727613124,6.23177753202479,0.435646620600194,0.663875426324939,0.802400498150059,-7.10449598324415
"1554933_at",0.0430839530113132,2.73164113105785,0.435619176877255,0.663895285395755,0.802404886271035,-7.10450795328038
"1560676_at",0.075528631306562,2.37811222576859,0.435601041665554,0.663908408690061,0.802404886271035,-7.10451586284212
"228517_at",0.0717412183670851,3.97726496404959,0.435578823347355,0.663924486809988,0.802406580966336,-7.10452555277839
"239424_at",0.0284421643308841,2.40141208506612,0.435484709115215,0.663992593607831,0.802471155073124,-7.10456659276669
"204284_at",0.198980288960974,6.17997115112397,0.435447649585132,0.664019412915038,0.802485829250672,-7.10458275073067
"237201_at",-0.0738253988122182,2.96477011689256,-0.435383118934882,0.664066113611647,0.802524529457513,-7.10461088283814
"215547_at",-0.0308448204061085,2.37203221252066,-0.435316128005476,0.664114596204581,0.802555254029846,-7.10464008310638
"208467_at",0.0172913350350683,2.34576389409091,0.435307425301033,0.664120894619595,0.802555254029846,-7.1046438761465
"211870_s_at",-0.0163688772403847,2.3580800313719,-0.435248814201238,0.664163313901809,0.80258863102985,-7.10466941959908
"227482_at",0.0652018544298656,5.53718758095868,0.435208377030956,0.664192580593074,0.80258863102985,-7.10468704062646
"215391_at",0.00413704977884688,2.31636745338017,0.435194518405688,0.664202610991562,0.80258863102985,-7.10469307932871
"241058_at",-0.0255467156052016,2.35336817584297,-0.435188134587904,0.664207231400798,0.80258863102985,-7.10469586092359
"206218_at",-0.0195503900616512,2.35981659566116,-0.435106623740277,0.664266227559065,0.802640811570595,-7.1047313737375
"227550_at",0.295578795649323,7.06917221149587,0.435087905960732,0.664279775465376,0.802640811570595,-7.10473952780204
"228406_at",0.0396685532924224,2.40077935976859,0.434914409590818,0.664405357215051,0.802768400243366,-7.10481509173801
"1554216_at",-0.0159169600797497,2.34214282568595,-0.434896096145908,0.664418613579103,0.802768400243366,-7.10482306615183
"229507_at",0.0436295822652735,4.49094254195041,0.434881170454888,0.664429417763384,0.802768400243366,-7.10482956515314
"214006_s_at",-0.0615208128936615,4.75932349957025,-0.434833163430843,0.664464168843201,0.802792646650064,-7.104850467047
"231568_at",-0.0379958317460392,2.42790059390083,-0.434761786215793,0.664515838367881,0.802837332068587,-7.10488153989223
"234940_s_at",0.00630138216346232,2.32036762600826,0.43465062559478,0.664596310068689,0.80291681220182,-7.10492992163435
"237432_at",0.0192760907335976,2.36031595299174,0.434552307844378,0.664667487785652,0.802985060757022,-7.10497270334529
"220118_at",0.00946198614988658,2.33062216090083,0.434525066724198,0.664687209697424,0.80299114389073,-7.10498455526325
"224831_at",0.0992231977845037,7.55285238821488,0.434460945887631,0.664733632559019,0.803029482758443,-7.10501244968359
"237685_at",-0.0109156014971719,2.32811591676033,-0.43435208959964,0.66481244643337,0.80310513769118,-7.1050597959238
"1561511_at",0.00466925480260283,2.31711757556198,0.43433387320099,0.664825635794065,0.80310513769118,-7.10506771785695
"1560475_at",-0.0126198829360855,2.34928841964463,-0.434208747584847,0.664916234305433,0.80317357085663,-7.1051221234362
"216522_at",-0.0261542239683248,2.38153357177686,-0.4342077949633,0.664916924080039,0.80317357085663,-7.10512253758342
"222485_at",-0.0473605542647069,3.77484563266942,-0.434194769013104,0.664926355944298,0.80317357085663,-7.10512820045622
"238795_at",-0.0295385178427598,2.37925540467769,-0.434152602878738,0.664956888078007,0.803184849406581,-7.10514653050686
"240360_at",-0.0294573061595043,2.59591843192562,-0.434118415507366,0.664981643271418,0.803184849406581,-7.10516139080483
"1553545_at",0.00351022261538514,2.31582869284298,0.434097408689764,0.664996854563895,0.803184849406581,-7.10517052130463
"220542_s_at",0.0601068961329188,2.39263323119008,0.434081161969733,0.665008619107514,0.803184849406581,-7.1051775825517
"216946_at",0.0203102678806548,2.38161377187603,0.434080437111459,0.665009143992438,0.803184849406581,-7.10517789758782
"1567000_at",0.0126850818540727,2.3264977698595,0.433998192261555,0.665068700275249,0.803238631761873,-7.10521363923663
"1563867_at",-0.0378481094304299,2.50450188342975,-0.433966099490241,0.66509194031899,0.803238631761873,-7.10522758415788
"220367_s_at",0.08725149268043,5.82888845961983,0.433955938526496,0.665099298468875,0.803238631761873,-7.10523199907618
"221216_s_at",0.0755983338404986,4.98285651461983,0.433937793381442,0.665112438514043,0.803238631761873,-7.10523988284887
"211706_s_at",0.0356604413269235,2.34346193867769,0.43387867149663,0.665155253126211,0.803266983019452,-7.10526556807396
"221389_at",-0.0161314872364251,2.34198510935537,-0.433860388160351,0.665168493691672,0.803266983019452,-7.10527351047724
"219031_s_at",-0.0849529627748868,5.7335747857438,-0.433844514272536,0.665179989450183,0.803266983019452,-7.10528040592945
"1555820_a_at",-0.0278664503750026,2.48046005575207,-0.433762404163809,0.665239454288903,0.803319492286968,-7.10531606969394
"230045_at",0.00800533183653895,2.31969225779339,0.433738241888835,0.665256953219891,0.803319492286968,-7.10532656307264
"1563571_at",0.0409981178173111,2.46916131267769,0.433723610255518,0.665267549908763,0.803319492286968,-7.10533291712766
"224437_s_at",0.0787031203834863,7.67899123324793,0.433666050932131,0.665309236837452,0.803352087546107,-7.10535791124549
"215351_at",-0.0120309987228513,2.33888655647107,-0.433604814380983,0.665353588122208,0.803387898469153,-7.10538449850407
"1557233_at",-0.0114243570067867,2.34453614329752,-0.433541303096346,0.665399588161646,0.803409094821624,-7.10541206943665
"244419_at",0.0758209315401581,2.47637234638017,0.433540001146043,0.665400531153317,0.803409094821624,-7.10541263458519
"1561442_at",-0.0125133475740946,2.33784130840496,-0.433517577232623,0.665416772689594,0.803410962962714,-7.10542236805669
"238492_at",-0.0340712824728486,2.4770097355124,-0.433494187521331,0.665433713918151,0.803413675797171,-7.10543252021399
"224927_at",0.122585828205883,4.21128362919008,0.43343077373027,0.665479645561478,0.803449574168727,-7.10546004182476
"1556867_at",0.0145730343716064,2.33594192043802,0.43341256173183,0.665492837043972,0.803449574168727,-7.10546794509753
"240235_at",-0.0300119294440013,2.42865928221488,-0.433373026830927,0.665521473688396,0.803461114475404,-7.10548510051058
"213363_at",0.0155995921238663,2.35485739895041,0.433339842369046,0.66554551084769,0.803461114475404,-7.10549949906799
"208703_s_at",-0.151029907164028,7.8411531202314,-0.433338502382533,0.665546481474002,0.803461114475404,-7.10550008045774
"1555680_a_at",-0.0131909972188899,2.34425043626446,-0.433295279549895,0.665577790465558,0.803477746272334,-7.10551883290365
"235222_x_at",-0.0740357766102946,6.22114260930578,-0.433263701452519,0.665600664822796,0.803477746272334,-7.10553253204309
"1561754_at",-0.179096494596156,4.17935905682645,-0.433258621025207,0.665604344982402,0.803477746272334,-7.10553473592974
"1553876_at",-0.00590873527827984,2.32149925508264,-0.433164949657573,0.665672200102886,0.803535815630342,-7.1055753659026
"232189_at",0.0132778533150457,2.34629968790909,0.433146072248721,0.665685875149185,0.803535815630342,-7.10558355292185
"215408_at",0.00272733088461541,2.31515579416529,0.433131350801679,0.665696539639542,0.803535815630342,-7.10558993727849
"231892_at",-0.0340110680820125,2.38577713720661,-0.432975086546647,0.665809744595349,0.803645831293566,-7.10565769219643
"212061_at",0.0946475660260164,5.70865991575207,0.432964960944241,0.665817080309757,0.803645831293566,-7.10566208173498
"1559989_at",-0.0331645599530535,2.42738568573554,-0.432802769701746,0.665934587719788,0.803756761695287,-7.10573237913121
"1562193_at",-0.0285125668410622,2.35709871021488,-0.432797525995316,0.665938386919004,0.803756761695287,-7.10573465143541
"241530_at",0.0103416198461543,2.32170030699174,0.432730569067176,0.665986899686363,0.803797570480825,-7.1057636640929
"207055_at",0.0126267552318962,2.40851400423967,0.432657297200977,0.666039989481209,0.803840333834556,-7.10579540790615
"1554125_a_at",0.0229602177302044,2.36622670954545,0.432641086119838,0.66605173559592,0.803840333834556,-7.10580243036258
"237645_at",0.0101812722183259,2.32864680919008,0.432577902498837,0.666097517545071,0.803861689953588,-7.10582979828688
"206898_at",-0.147142974269793,2.9330164761157,-0.432576082798899,0.666098836092315,0.803861689953588,-7.1058305864291
"220949_s_at",0.0734984143727377,6.37784442398347,0.432497968872878,0.666155438113512,0.803877119175334,-7.10586441575045
"239933_x_at",-0.024500545208709,2.40666927350413,-0.432496173924329,0.666156738771264,0.803877119175334,-7.10586519302926
